"DATA_YEAR","ORI","PUB_AGENCY_NAME","PUB_AGENCY_UNIT","AGENCY_TYPE_NAME","STATE_ABBR","STATE_NAME","DIVISION_NAME","COUNTY_NAME","REGION_NAME","POPULATION_GROUP_CODE","POPULATION_GROUP_DESC","OFFENSE_SUBCAT_ID","OFFENSE_NAME","OFFENSE_SUBCAT_NAME","ACTUAL_COUNT","UNFOUNDED_COUNT","CLEARED_COUNT","JUVENILE_CLEARED_COUNT","actual_count_dev","ACTUAL_COUNT_avg","state_rank","count_of_cases_per_group","count_of_cases_per_state","total_cases_per_state","offense_name_binary","log_actual_count","squared_JUVENILE_CLEARED_COUNT","log_JUVENILE_CLEARED_COUNT","sqrt_CLEARED_COUNT"
2021,"TX0310900","San Benito","","City","TX","Texas","West South Central","CAMERON","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,NA,0,0,54.32787,73.67213,440,319,478,228484,1,4.859812,0,0,0
2021,"TX0570100","Addison","","City","TX","Texas","West South Central","DALLAS","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",50,NA,0,0,-23.67213,73.67213,440,319,478,228484,1,3.931826,0,0,0
2021,"TX0840200","Dickinson","","City","TX","Texas","West South Central","GALVESTON","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",41,NA,0,0,-32.67213,73.67213,440,319,478,228484,1,3.73767,0,0,0
2021,"TX0840700","La Marque","","City","TX","Texas","West South Central","GALVESTON","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-9.672131,73.67213,440,319,478,228484,1,4.174387,0,0,0
2021,"TX0900200","Pampa","","City","TX","Texas","West South Central","GRAY","South","5","Cities from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",64,NA,0,0,-9.672131,73.67213,440,319,478,228484,0,4.174387,0,0,0
2021,"TX1011900","South Houston","","City","TX","Texas","West South Central","HARRIS","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-9.672131,73.67213,440,319,478,228484,1,4.174387,0,0,0
2021,"TX1080200","Donna","","City","TX","Texas","West South Central","HIDALGO","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-9.672131,73.67213,440,319,478,228484,1,4.174387,0,0,0
2021,"TX1080200","Donna","","City","TX","Texas","West South Central","HIDALGO","South","5","Cities from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",256,NA,0,0,182.3279,73.67213,440,319,478,228484,0,5.549076,0,0,0
2021,"TX2460600","Taylor","","City","TX","Texas","West South Central","WILLIAMSON","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-9.672131,73.67213,440,319,478,228484,1,4.174387,0,0,0
2021,"UT0021700","Tremonton Garland","","City","UT","Utah","Mountain","BOX ELDER","West","5","Cities from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",24,NA,0,0,-49.67213,73.67213,15.5,319,16,256,0,3.218876,0,0,0
2021,"UT0230200","Grantsville","","City","UT","Utah","Mountain","TOOELE","West","5","Cities from 10,000 thru 24,999","HTIS","Human Trafficking","Involuntary Servitude",44,NA,0,0,-29.67213,73.67213,15.5,319,16,256,0,3.806662,0,0,0
2021,"WA0270700","Fife","","City","WA","Washington","Pacific","PIERCE","West","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",43,NA,0,0,-30.67213,73.67213,87,319,90,8100,1,3.78419,0,0,0
2021,"WI0050800","Ashwaubenon","","City","WI","Wisconsin","East North Central","BROWN","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",43,NA,0,0,-30.67213,73.67213,115.5,319,144,20736,1,3.78419,0,0,0
2021,"WI0450900","Grand Chute","","City","WI","Wisconsin","East North Central","OUTAGAMIE","Midwest","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",31,NA,0,0,-42.67213,73.67213,115.5,319,144,20736,1,3.465736,0,0,0
2021,"WV0170200","Clarksburg","","City","WV","West Virginia","South Atlantic","HARRISON","South","5","Cities from 10,000 thru 24,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-9.672131,73.67213,77,319,95,9025,1,4.174387,0,0,0
2021,"AR0600200","Little Rock","","City","AR","Arkansas","West South Central","PULASKI","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-160.0267,224.0267,1,378,18,972,1,4.174387,0,0,0
2021,"AZ0072500","Scottsdale","","City","AZ","Arizona","Mountain","MARICOPA","West","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-160.0267,224.0267,21,378,42,1764,1,4.174387,0,0,0
2021,"CO0010500","Westminster","","City","CO","Colorado","Mountain","ADAMS, JEFFERSON","West","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,64,0,-160.0267,224.0267,45.5,378,111,12321,1,4.174387,0,0,8
2021,"CO0300400","Lakewood","","City","CO","Colorado","Mountain","JEFFERSON","West","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",378,NA,54,0,153.9733,224.0267,45.5,378,111,12321,1,5.937536,0,0,7.348469
2021,"CO0350300","Fort Collins","","City","CO","Colorado","Mountain","LARIMER","West","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-160.0267,224.0267,45.5,378,111,12321,1,4.174387,0,0,0
2021,"CO0620200","Greeley","","City","CO","Colorado","Mountain","WELD","West","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,64,0,-160.0267,224.0267,45.5,378,111,12321,1,4.174387,0,0,8
2021,"CT0001500","Bridgeport","","City","CT","Connecticut","New England","FAIRFIELD","Northeast","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",64,NA,0,0,-160.0267,224.0267,4.5,378,46,2116,0,4.174387,0,0,0
2021,"CT0006400","Hartford","","City","CT","Connecticut","New England","HARTFORD","Northeast","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,NA,0,0,-96.02667,224.0267,4.5,378,46,2116,1,4.859812,0,0,0
2021,"GA0290100","Athens-Clarke County","","City","GA","Georgia","South Atlantic","CLARKE","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-160.0267,224.0267,35.5,378,137,18769,1,4.174387,0,0,0
2021,"GA0605600","Sandy Springs","","City","GA","Georgia","South Atlantic","FULTON","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",17,NA,0,0,-207.0267,224.0267,35.5,378,137,18769,1,2.890372,0,0,0
2021,"GA0605600","Sandy Springs","","City","GA","Georgia","South Atlantic","FULTON","South","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",17,NA,0,0,-207.0267,224.0267,35.5,378,137,18769,0,2.890372,0,0,0
2021,"GA0607200","South Fulton","","City","GA","Georgia","South Atlantic","FULTON","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",6,NA,6,0,-218.0267,224.0267,35.5,378,137,18769,1,1.94591,0,0,2.44949
2021,"IA0570100","Cedar Rapids","","City","IA","Iowa","West North Central","LINN","Midwest","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-160.0267,224.0267,2,378,10,200,1,4.174387,0,0,0
2021,"IA0570100","Cedar Rapids","","City","IA","Iowa","West North Central","LINN","Midwest","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",64,NA,0,0,-160.0267,224.0267,2,378,10,200,0,4.174387,0,0,0
2021,"IA0770300","Des Moines","","City","IA","Iowa","West North Central","POLK, WARREN","Midwest","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",192,NA,64,0,-32.02667,224.0267,2,378,10,200,1,5.26269,0,0,8
2021,"ID0140200","Nampa","","City","ID","Idaho","Mountain","CANYON","West","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",192,NA,0,0,-32.02667,224.0267,4.5,378,7,98,1,5.26269,0,0,0
2021,"ID0140200","Nampa","","City","ID","Idaho","Mountain","CANYON","West","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",64,NA,0,0,-160.0267,224.0267,4.5,378,7,98,0,4.174387,0,0,0
2021,"IL0840200","Springfield","","City","IL","Illinois","East North Central","SANGAMON","Midwest","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,64,0,-160.0267,224.0267,19,378,100,10000,1,4.174387,0,0,8
2021,"IN0820100","Evansville","","City","IN","Indiana","East North Central","VANDERBURGH","Midwest","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",0,NA,64,0,-224.0267,224.0267,12,378,52,2704,1,0,0,0,8
2021,"MA0071800","Springfield","","City","MA","Massachusetts","New England","HAMPDEN","Northeast","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-160.0267,224.0267,15,378,113,12769,1,4.174387,0,0,0
2021,"MA0091100","Cambridge","","City","MA","Massachusetts","New England","MIDDLESEX","Northeast","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-160.0267,224.0267,15,378,113,12769,1,4.174387,0,0,0
2021,"MA0120300","Brockton","","City","MA","Massachusetts","New England","PLYMOUTH","Northeast","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,64,0,-160.0267,224.0267,15,378,113,12769,1,4.174387,0,0,8
2021,"MA0146000","Worcester","","City","MA","Massachusetts","New England","WORCESTER","Northeast","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",192,NA,0,0,-32.02667,224.0267,15,378,113,12769,1,5.26269,0,0,0
2021,"MA0146000","Worcester","","City","MA","Massachusetts","New England","WORCESTER","Northeast","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",128,NA,0,0,-96.02667,224.0267,15,378,113,12769,0,4.859812,0,0,0
2021,"MI3351900","Lansing","","City","MI","Michigan","East North Central","EATON, INGHAM","Midwest","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,NA,0,0,-96.02667,224.0267,15.5,378,115,13225,1,4.859812,0,0,0
2021,"MI8121800","Ann Arbor","","City","MI","Michigan","East North Central","WASHTENAW","Midwest","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",128,NA,0,0,-96.02667,224.0267,15.5,378,115,13225,0,4.859812,0,0,0
2021,"MN0550100","Rochester","","City","MN","Minnesota","West North Central","OLMSTED","Midwest","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",448,NA,0,0,223.9733,224.0267,23,378,273,74529,1,6.107023,0,0,0
2021,"MO0100200","Columbia","","City","MO","Missouri","West North Central","BOONE","Midwest","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",576,NA,0,0,351.9733,224.0267,26.5,378,86,7396,1,6.357842,0,0,0
2021,"MO0390300","Springfield","","City","MO","Missouri","West North Central","CHRISTIAN, GREENE","Midwest","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",192,NA,128,0,-32.02667,224.0267,26.5,378,86,7396,1,5.26269,0,0,11.31371
2021,"NC0260100","Fayetteville","","City","NC","North Carolina","South Atlantic","CUMBERLAND","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-160.0267,224.0267,21.5,378,94,8836,1,4.174387,0,0,0
2021,"NC0260100","Fayetteville","","City","NC","North Carolina","South Atlantic","CUMBERLAND","South","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",128,NA,64,0,-96.02667,224.0267,21.5,378,94,8836,0,4.859812,0,0,8
2021,"NC0340200","Winston-Salem","","City","NC","North Carolina","South Atlantic","FORSYTH","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,NA,64,0,-96.02667,224.0267,21.5,378,94,8836,1,4.859812,0,0,8
2021,"NC0410300","High Point","","City","NC","North Carolina","South Atlantic","DAVIDSON, FORSYTH, GUILFORD, RANDOLPH","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-160.0267,224.0267,21.5,378,94,8836,1,4.174387,0,0,0
2021,"NC0410300","High Point","","City","NC","North Carolina","South Atlantic","DAVIDSON, FORSYTH, GUILFORD, RANDOLPH","South","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",64,NA,0,0,-160.0267,224.0267,21.5,378,94,8836,0,4.174387,0,0,0
2021,"NC0650200","Wilmington","","City","NC","North Carolina","South Atlantic","NEW HANOVER","South","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",64,NA,0,0,-160.0267,224.0267,21.5,378,94,8836,0,4.174387,0,0,0
2021,"ND0090200","Fargo","","City","ND","North Dakota","West North Central","CASS","Midwest","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-160.0267,224.0267,5,378,36,2592,1,4.174387,0,0,0
2021,"NH0063400","Manchester","","City","NH","New Hampshire","New England","HILLSBOROUGH","Northeast","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",64,NA,0,0,-160.0267,224.0267,1,378,15,450,0,4.174387,0,0,0
2021,"NV0160200","Sparks","","City","NV","Nevada","Mountain","WASHOE","West","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-160.0267,224.0267,21,378,33,1089,1,4.174387,0,0,0
2021,"OH0770100","Akron","","City","OH","Ohio","East North Central","SUMMIT","Midwest","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",64,NA,0,0,-160.0267,224.0267,10,378,36,2592,0,4.174387,0,0,0
2021,"OR0200200","Eugene","","City","OR","Oregon","Pacific","LANE","West","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",0,NA,64,0,-224.0267,224.0267,20.5,378,31,1922,0,0,0,0,8
2021,"OR0340300","Hillsboro","","City","OR","Oregon","Pacific","WASHINGTON","West","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",256,NA,0,0,31.97333,224.0267,20.5,378,31,1922,1,5.549076,0,0,0
2021,"SC0100100","Charleston","","City","SC","South Carolina","South Atlantic","BERKELEY, CHARLESTON","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",192,NA,64,0,-32.02667,224.0267,18.5,378,80,6400,1,5.26269,0,0,8
2021,"SC0400100","Columbia","","City","SC","South Carolina","South Atlantic","LEXINGTON, RICHLAND","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-160.0267,224.0267,18.5,378,80,6400,1,4.174387,0,0,0
2021,"SD0490200","Sioux Falls","","City","SD","South Dakota","West North Central","LINCOLN, MINNEHAHA","Midwest","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",256,NA,0,0,31.97333,224.0267,3,378,9,243,1,5.549076,0,0,0
2021,"TN0470100","Knoxville","","City","TN","Tennessee","East South Central","KNOX","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",384,NA,0,0,159.9733,224.0267,42,378,117,13689,1,5.953243,0,0,0
2021,"TN0630100","Clarksville","","City","TN","Tennessee","East South Central","MONTGOMERY","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,NA,0,0,-96.02667,224.0267,42,378,117,13689,1,4.859812,0,0,0
2021,"TN0750100","Murfreesboro","","City","TN","Tennessee","East South Central","RUTHERFORD","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",1664,NA,1088,0,1439.973,224.0267,42,378,117,13689,1,7.41758,0,0,32.98485
2021,"TX0140400","Killeen","","City","TX","Texas","West South Central","BELL","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",384,NA,64,0,159.9733,224.0267,189.5,378,478,228484,1,5.953243,0,0,8
2021,"TX0210200","College Station","","City","TX","Texas","West South Central","BRAZOS","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,NA,128,0,-96.02667,224.0267,189.5,378,478,228484,1,4.859812,0,0,11.31371
2021,"TX0571500","Irving","","City","TX","Texas","West South Central","DALLAS","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",512,NA,192,0,287.9733,224.0267,189.5,378,478,228484,1,6.240276,0,0,13.85641
2021,"TX0571500","Irving","","City","TX","Texas","West South Central","DALLAS","South","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",64,NA,0,0,-160.0267,224.0267,189.5,378,478,228484,0,4.174387,0,0,0
2021,"TX0571800","Mesquite","","City","TX","Texas","West South Central","DALLAS, KAUFMAN","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,NA,64,0,-96.02667,224.0267,189.5,378,478,228484,1,4.859812,0,0,8
2021,"TX0610200","Denton","","City","TX","Texas","West South Central","DENTON","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-160.0267,224.0267,189.5,378,478,228484,1,4.174387,0,0,0
2021,"TX0610200","Denton","","City","TX","Texas","West South Central","DENTON","South","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",128,NA,0,0,-96.02667,224.0267,189.5,378,478,228484,0,4.859812,0,0,0
2021,"TX0610600","Lewisville","","City","TX","Texas","West South Central","DALLAS, DENTON","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,64,0,-160.0267,224.0267,189.5,378,478,228484,1,4.174387,0,0,8
2021,"TX0680200","Odessa","","City","TX","Texas","West South Central","ECTOR, MIDLAND","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-160.0267,224.0267,189.5,378,478,228484,1,4.174387,0,0,0
2021,"TX1230100","Beaumont","","City","TX","Texas","West South Central","JEFFERSON","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",768,NA,192,0,543.9733,224.0267,189.5,378,478,228484,1,6.645091,0,0,13.85641
2021,"TX1551200","Waco","","City","TX","Texas","West South Central","MCLENNAN","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",384,NA,64,0,159.9733,224.0267,189.5,378,478,228484,1,5.953243,0,0,8
2021,"TX1880100","Amarillo","","City","TX","Texas","West South Central","POTTER, RANDALL","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,NA,128,0,-96.02667,224.0267,189.5,378,478,228484,1,4.859812,0,0,11.31371
2021,"TX2120400","Tyler","","City","TX","Texas","West South Central","SMITH","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",192,NA,128,0,-32.02667,224.0267,189.5,378,478,228484,1,5.26269,0,0,11.31371
2021,"TX2210100","Abilene","","City","TX","Texas","West South Central","JONES, TAYLOR","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,NA,0,0,-96.02667,224.0267,189.5,378,478,228484,1,4.859812,0,0,0
2021,"UT0180300","Salt Lake City","","City","UT","Utah","Mountain","SALT LAKE","West","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",2752,NA,1728,0,2527.973,224.0267,4.5,378,16,256,1,7.920447,0,0,41.56922
2021,"UT0180300","Salt Lake City","","City","UT","Utah","Mountain","SALT LAKE","West","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",448,NA,0,0,223.9733,224.0267,4.5,378,16,256,0,6.107023,0,0,0
2021,"VA1110000","Hampton","","City","VA","Virginia","South Atlantic","HAMPTON CITY","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",448,NA,64,0,223.9733,224.0267,26,378,89,7921,1,6.107023,0,0,8
2021,"VA1160000","Newport News","","City","VA","Virginia","South Atlantic","NEWPORT NEWS CITY","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-160.0267,224.0267,26,378,89,7921,1,4.174387,0,0,0
2021,"VA1170000","Norfolk","","City","VA","Virginia","South Atlantic","NORFOLK CITY","South","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",256,NA,384,0,31.97333,224.0267,26,378,89,7921,1,5.549076,0,0,19.59592
2021,"WA0060300","Vancouver","","City","WA","Washington","Pacific","CLARK","West","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",448,NA,128,0,223.9733,224.0267,33,378,90,8100,1,6.107023,0,0,11.31371
2021,"WA0170700","Kent","","City","WA","Washington","Pacific","KING","West","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",320,NA,320,0,95.97333,224.0267,33,378,90,8100,1,5.771441,0,0,17.88854
2021,"WA0170700","Kent","","City","WA","Washington","Pacific","KING","West","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",128,NA,0,0,-96.02667,224.0267,33,378,90,8100,0,4.859812,0,0,0
2021,"WA0171300","Renton","","City","WA","Washington","Pacific","KING","West","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",192,NA,64,0,-32.02667,224.0267,33,378,90,8100,1,5.26269,0,0,8
2021,"WA0270300","Tacoma","","City","WA","Washington","Pacific","PIERCE","West","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",192,NA,128,0,-32.02667,224.0267,33,378,90,8100,1,5.26269,0,0,11.31371
2021,"WA0270300","Tacoma","","City","WA","Washington","Pacific","PIERCE","West","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",128,NA,0,0,-96.02667,224.0267,33,378,90,8100,0,4.859812,0,0,0
2021,"WA0320400","Spokane","","City","WA","Washington","Pacific","SPOKANE","West","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",256,NA,64,0,31.97333,224.0267,33,378,90,8100,1,5.549076,0,0,8
2021,"WI0050200","Green Bay","","City","WI","Wisconsin","East North Central","BROWN","Midwest","2","Cities from 100,000 thru 249,999","HTCSA","Human Trafficking","Commercial Sex Acts",640,NA,0,0,415.9733,224.0267,19.5,378,144,20736,1,6.463029,0,0,0
2021,"WI0050200","Green Bay","","City","WI","Wisconsin","East North Central","BROWN","Midwest","2","Cities from 100,000 thru 249,999","HTIS","Human Trafficking","Involuntary Servitude",64,NA,0,0,-160.0267,224.0267,19.5,378,144,20736,0,4.174387,0,0,0
2021,"AL0070200","Brent","","City","AL","Alabama","East South Central","BIBB","South","6","Cities from 2,500 thru 9,999","HTCSA","Human Trafficking","Commercial Sex Acts",288,NA,192,0,201.902,86.09804,10.5,229,12,288,1,5.666427,0,0,13.85641
2021,"AL0310500","Rainbow City","","City","AL","Alabama","East South Central","ETOWAH","South","6","Cities from 2,500 thru 9,999","HTCSA","Human Trafficking","Commercial Sex Acts",159,NA,106,0,72.90196,86.09804,10.5,229,12,288,1,5.075174,0,0,10.29563
2021,"GA0460100","Vienna","","City","GA","Georgia","South Atlantic","DOOLY","South","6","Cities from 2,500 thru 9,999","HTCSA","Human Trafficking","Commercial Sex Acts",92,NA,0,0,5.901961,86.09804,112.5,229,137,18769,1,4.532599,0,0,0
2021,"GA0530100","Swainsboro","","City","GA","Georgia","South Atlantic","EMANUEL","South","6","Cities from 2,500 thru 9,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-22.09804,86.09804,112.5,229,137,18769,1,4.174387,0,0,0
2021,"GA0920200","Hahira","","City","GA","Georgia","South Atlantic","LOWNDES","South","6","Cities from 2,500 thru 9,999","HTCSA","Human Trafficking","Commercial Sex Acts",94,NA,0,0,7.901961,86.09804,112.5,229,137,18769,1,4.553877,0,0,0
2021,"GA1150200","Rockmart","","City","GA","Georgia","South Atlantic","POLK","South","6","Cities from 2,500 thru 9,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-22.09804,86.09804,112.5,229,137,18769,1,4.174387,0,0,0
2021,"GA1170100","Eatonton","","City","GA","Georgia","South Atlantic","PUTNAM","South","6","Cities from 2,500 thru 9,999","HTIS","Human Trafficking","Involuntary Servitude",64,NA,0,0,-22.09804,86.09804,112.5,229,137,18769,0,4.174387,0,0,0
2021,"GA1410100","Hogansville","","City","GA","Georgia","South Atlantic","TROUP","South","6","Cities from 2,500 thru 9,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-22.09804,86.09804,112.5,229,137,18769,1,4.174387,0,0,0
2021,"IN0320800","Pittsboro","","City","IN","Indiana","East North Central","HENDRICKS","Midwest","6","Cities from 2,500 thru 9,999","HTIS","Human Trafficking","Involuntary Servitude",5,NA,5,0,-81.09804,86.09804,40.5,229,52,2704,0,1.791759,0,0,2.236068
2021,"IN0690100","Batesville","","City","IN","Indiana","East North Central","FRANKLIN, RIPLEY","Midwest","6","Cities from 2,500 thru 9,999","HTCSA","Human Trafficking","Commercial Sex Acts",128,NA,0,0,41.90196,86.09804,40.5,229,52,2704,1,4.859812,0,0,0
2021,"KY0240500","Oak Grove","","City","KY","Kentucky","East South Central","CHRISTIAN","South","6","Cities from 2,500 thru 9,999","HTCSA","Human Trafficking","Commercial Sex Acts",48,NA,48,0,-38.09804,86.09804,52.5,229,108,11664,1,3.89182,0,0,6.928203
2021,"KY0565000","Graymoor-Devondale","","City","KY","Kentucky","East South Central","JEFFERSON","South","6","Cities from 2,500 thru 9,999","HTIS","Human Trafficking","Involuntary Servitude",34,NA,0,0,-52.09804,86.09804,52.5,229,108,11664,0,3.555348,0,0,0
2021,"LA0100400","Vinton","","City","LA","Louisiana","West South Central","CALCASIEU","South","6","Cities from 2,500 thru 9,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-22.09804,86.09804,37,229,40,1600,1,4.174387,0,0,0
2021,"MA0010300","Brewster","","City","MA","Massachusetts","New England","BARNSTABLE","Northeast","6","Cities from 2,500 thru 9,999","HTCSA","Human Trafficking","Commercial Sex Acts",47,NA,0,0,-39.09804,86.09804,82,229,113,12769,1,3.871201,0,0,0
2021,"MN0600100","Crookston","","City","MN","Minnesota","West North Central","POLK","Midwest","6","Cities from 2,500 thru 9,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,0,0,-22.09804,86.09804,227,229,273,74529,1,4.174387,0,0,0
2021,"MN0600200","East Grand Forks","","City","MN","Minnesota","West North Central","POLK","Midwest","6","Cities from 2,500 thru 9,999","HTCSA","Human Trafficking","Commercial Sex Acts",64,NA,64,0,-22.09804,86.09804,227,229,273,74529,1,4.174387,0,0,8
